,Season,Match Number,Round Number,Week,Date,Location,Home Team,Away Team,AB_HOME,Pace_HOME,OffRtg_HOME,DefRtg_HOME,NetRtg_HOME,GOW_HOME,AB_AWAY,Pace_AWAY,OffRtg_AWAY,DefRtg_AWAY,NetRtg_AWAY,GOW_AWAY,Result
911,18-19,943,18,18,26/04/2021 21:00,Target Center,Minnesota Timberwolves,Utah Jazz,MIN,101.9,107.5,114.9,-7.5," @ SAC, @ SAC, @ UTA",UTA,99.6,116.7,107.8,+8.9," @ LAL, @ HOU, vs. MIN",105 - 104
912,18-19,944,18,18,26/04/2021 21:00,Smoothie King Center,New Orleans Pelicans,LA Clippers,NOP,99.6,113.8,114.6,-0.8," vs. BKN, @ ORL, vs. SAS",LAC,97.9,117.4,110.6,+6.8," @ POR, vs. MEM, @ HOU",120 - 103
913,18-19,945,18,18,26/04/2021 22:00,Ball Arena,Denver Nuggets,Memphis Grizzlies,DEN,97.4,117.0,110.7,+5.5," vs. MEM, @ POR, @ GSW, vs. HOU",MEM,100.9,111.8,110.0,+1.8," @ DEN, @ LAC, @ POR, @ POR",120 - 96
914,18-19,946,18,18,26/04/2021 23:00,Golden 1 Center,Sacramento Kings,Dallas Mavericks,SAC,100.8,113.1,117.5,-4.4," vs. MIN, vs. MIN, @ GSW",DAL,97.9,113.5,112.2,+1.3," vs. DET, vs. LAL, vs. LAL",113 - 106
915,18-19,947,18,18,27/04/2021 20:00,TD Garden,Boston Celtics,Oklahoma City Thunder,BOS,98.6,113.6,111.6,+2.0," vs. CHI, vs. PHX, @ BKN, @ CHA",OKC,101.0,103.6,112.6,-9.0," @ WAS, @ IND, vs. WAS",115 - 119
916,18-19,948,18,18,27/04/2021 20:00,Spectrum Center,Charlotte Hornets,Milwaukee Bucks,CHA,99.6,110.3,116.3,-1.3," @ NYK, @ CHI, vs. CLE, vs. BOS",MIL,102.5,116.2,109.9,+6.3," vs. PHX, vs. PHI, vs. PHI, @ ATL",104 - 114
917,18-19,949,18,18,27/04/2021 20:00,Bankers Life Fieldhouse,Indiana Pacers,Portland Trail Blazers,IND,101.3,111.3,111.7,-0.5," vs. SAS, vs. OKC, vs. DET, @ ORL",POR,98.7,115.7,115.9,-0.2," vs. LAC, vs. DEN, vs. MEM, vs. MEM",112 - 133
918,18-19,950,18,18,27/04/2021 20:30,Amalie Arena,Toronto Raptors,Brooklyn Nets,TOR,99.8,112.2,111.5,+0.7," vs. BKN, @ NYK",BKN,100.3,117.2,113.0,+4.3," @ NOP, @ TOR, vs. BOS, vs. PHX",103 - 116
919,18-19,951,18,18,27/04/2021 22:00,Toyota Center,Houston Rockets,Minnesota Timberwolves,HOU,101.2,107.0,113.2,-6.3," @ MIA, vs. UTA, vs. LAC, @ DEN",MIN,101.9,107.5,114.9,-7.5," @ SAC, @ SAC, @ UTA",107 - 114
920,18-19,952,18,18,27/04/2021 22:30,Chase Center,Golden State Warriors,Dallas Mavericks,GSW,102.9,109.6,110.2,-0.5," @ PHI, @ WAS, vs. DEN, vs. SAC",DAL,97.9,113.5,112.2,+1.3," vs. DET, vs. LAL, vs. LAL",103 - 133
921,18-19,953,19,19,28/04/2021 20:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Orlando Magic,CLE,98.0,105.5,112.2,-6.7," @ TOR, vs. ORL, vs. WAS, vs. MIA",ORL,99.0,105.0,113.5,-8.5," vs. LAL, @ CLE, @ MEM, vs. MEM",104 - 109
922,18-19,954,19,19,28/04/2021 20:00,Wells Fargo Center,Philadelphia 76ers,Atlanta Hawks,PHI,100.6,111.5,107.5,+3.9," vs. OKC, vs. ATL, vs. ATL, @ SAS",ATL,98.5,114.4,112.1,+2.3," @ DET, @ PHI, @ PHI, vs. CHI",127 - 83
923,18-19,955,19,19,28/04/2021 20:30,Capital One Arena,Washington Wizards,Los Angeles Lakers,WAS,104.6,109.0,112.0,-3.0," vs. SAS, vs. LAL, @ CLE, @ DAL",LAL,99.0,109.7,106.3,+3.4," @ ORL, @ WAS, vs. SAC, vs. TOR",116 - 107
924,18-19,956,19,19,28/04/2021 20:30,TD Garden,Boston Celtics,Charlotte Hornets,BOS,98.6,112.9,111.3,+1.5," vs. OKC, vs. CHA, vs. SAS, vs. POR",CHA,99.1,110.5,111.7,-1.2," vs. MIL, @ BOS, vs. DET, vs. MIA",120 - 111
925,18-19,957,19,19,28/04/2021 20:30,Madison Square Garden,New York Knicks,Chicago Bulls,NYK,96.4,110.1,107.8,+2.3," vs. PHX, vs. CHI, @ HOU",CHI,100.1,110.6,112.1,-1.5," @ MIA, @ NYK, vs. MIL, @ ATL",113 - 94
926,18-19,958,19,19,28/04/2021 21:00,AmericanAirlines Arena,Miami Heat,San Antonio Spurs,MIA,97.1,108.8,109.7,-0.9," vs. CHI, vs. SAS, @ CLE, @ CHA",SAS,99.4,110.0,110.2,-0.3," @ WAS, @ MIA, @ BOS, vs. PHI",116 - 111
927,18-19,959,19,19,28/04/2021 22:00,FedExForum,Memphis Grizzlies,Portland Trail Blazers,MEM,101.0,112.0,110.4,+1.7," @ DEN, vs. POR, vs. ORL, @ ORL",POR,98.7,115.6,116.1,-0.5," @ IND, @ MEM, @ BKN, @ BOS",109 - 130
928,18-19,960,19,19,28/04/2021 22:00,Ball Arena,Denver Nuggets,New Orleans Pelicans,DEN,97.5,116.7,111.8,+4.9," vs. MEM, vs. NOP, vs. TOR, @ LAC",NOP,99.8,114.1,114.3,-0.2," vs. LAC, @ DEN, @ OKC, @ MIN",114 - 112
929,18-19,961,19,19,28/04/2021 23:00,Phoenix Suns Arena,Phoenix Suns,LA Clippers,PHX,98.1,115.1,109.2,+6.0," @ NYK, vs. LAC, vs. UTA, @ OKC",LAC,97.9,117.3,110.5,+6.7," @ NOP, @ PHX, vs. DEN",109 - 101
930,18-19,962,19,19,28/04/2021 23:00,Golden 1 Center,Sacramento Kings,Utah Jazz,SAC,100.8,113.4,117.8,-4.4," vs. DAL, vs. UTA, @ LAL, @ DAL",UTA,99.6,116.2,107.3,+8.9," @ MIN, @ SAC, @ PHX, vs. TOR",105 - 154
931,18-19,963,19,19,29/04/2021 20:00,Little Caesars Arena,Detroit Pistons,Dallas Mavericks,DET,98.3,108.2,112.3,-4.1," vs. ATL, vs. DAL, @ CHA",DAL,97.8,113.8,112.1,+1.7," @SAC, @ GSW, @ DET, vs. WAS, vs. SAC",105 - 115
932,18-19,964,19,19,29/04/2021 20:00,Bankers Life Fieldhouse,Indiana Pacers,Brooklyn Nets,IND,101.5,111.3,111.4,-0.1," vs. POR, vs. BKN, @ OKC",BKN,100.3,117.2,113.1,+4.1," @ TOR, @ IND, vs. POR, @ MIL",113 - 130
933,18-19,965,19,19,29/04/2021 21:00,Toyota Center,Houston Rockets,Milwaukee Bucks,HOU,101.2,106.3,113.2,-6.9," vs. MIN, vs. MIL, vs. GSW, vs. NYK",MIL,102.4,116.2,109.8,+6.4," @ CHA, @ HOU, @ CHI, vs. BKN",143 - 136
934,18-19,966,19,19,29/04/2021 21:00,Target Center,Minnesota Timberwolves,Golden State Warriors,MIN,101.8,108.0,114.9,-6.9," vs. UTA, @ HOU, vs. GSW, vs. NOP",GSW,103.0,109.7,109.6,+0.0," vs. DAL, @ MIN, @ HOU",126 - 114
935,18-19,967,19,19,29/04/2021 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,New Orleans Pelicans,OKC,101.3,103.6,112.8,-9.2," @ PHI, @ BOS, vs. NOP, vs. IND, vs. PHX",NOP,99.8,114.1,114.3,-0.2," vs. LAC, @ DEN, @ OKC, @ MIN",95 - 109
936,18-19,968,19,19,29/04/2021 22:00,Ball Arena,Denver Nuggets,Toronto Raptors,DEN,97.5,116.7,111.8,+4.9," vs. MEM, vs. NOP, vs. TOR, @ LAC",TOR,99.8,112.2,111.6,+0.6," vs. CLE, vs. BKN, @ DEN, @ UTA, @ LAL",121 - 111
937,18-19,969,19,19,30/04/2021 20:00,Wells Fargo Center,Philadelphia 76ers,Atlanta Hawks,PHI,100.6,111.5,107.5,+3.9," vs. OKC, vs. ATL, vs. ATL, @ SAS",ATL,98.5,114.4,112.1,+2.3," @ DET, @ PHI, @ PHI, vs. CHI",126 - 104
938,18-19,970,19,19,30/04/2021 20:30,TD Garden,Boston Celtics,San Antonio Spurs,BOS,98.6,112.9,111.3,+1.5," vs. OKC, vs. CHA, vs. SAS, vs. POR",SAS,99.4,110.0,110.2,-0.3," @ WAS, @ MIA, @ BOS, vs. PHI",143 - 140
939,18-19,971,19,19,30/04/2021 20:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Washington Wizards,CLE,98.0,105.5,112.2,-6.7," @ TOR, vs. ORL, vs. WAS, vs. MIA",WAS,104.6,109.0,112.0,-3.0," vs. SAS, vs. LAL, @ CLE, @ DAL",93 - 122
940,18-19,972,19,19,30/04/2021 21:00,Barclays Center,Brooklyn Nets,Portland Trail Blazers,BKN,100.3,117.2,113.1,+4.1," @ TOR, @ IND, vs. POR, @ MIL",POR,98.7,115.6,116.1,-0.5," @ IND, @ MEM, @ BKN, @ BOS",109 - 128
941,18-19,973,19,19,30/04/2021 21:00,FedExForum,Memphis Grizzlies,Orlando Magic,MEM,101.0,112.0,110.4,+1.7," @ DEN, vs. POR, vs. ORL, @ ORL",ORL,99.0,105.0,113.5,-8.5," vs. LAL, @ CLE, @ MEM, vs. MEM",92 - 75
942,18-19,974,19,19,30/04/2021 22:00,United Center,Chicago Bulls,Milwaukee Bucks,CHI,100.1,110.6,112.1,-1.5," @ MIA, @ NYK, vs. MIL, @ ATL",MIL,102.4,116.2,109.8,+6.4," @ CHA, @ HOU, @ CHI, vs. BKN",98 - 108
943,18-19,975,19,19,30/04/2021 23:00,Phoenix Suns Arena,Phoenix Suns,Utah Jazz,PHX,98.1,115.1,109.2,+6.0," @ NYK, vs. LAC, vs. UTA, @ OKC",UTA,99.6,116.2,107.3,+8.9," @ MIN, @ SAC, @ PHX, vs. TOR",121 - 100
944,18-19,976,19,19,30/04/2021 23:30,STAPLES Center,Los Angeles Lakers,Sacramento Kings,LAL,99.0,109.7,106.3,+3.4," @ ORL, @ WAS, vs. SAC, vs. TOR",SAC,100.8,113.4,117.8,-4.4," vs. DAL, vs. UTA, @ LAL, @ DAL",106 - 110
945,18-19,977,19,19,01/05/2021 20:00,Spectrum Center,Charlotte Hornets,Detroit Pistons,CHA,99.1,110.5,111.7,-1.2," vs. MIL, @ BOS, vs. DET, vs. MIA",DET,98.3,108.2,112.3,-4.1," vs. ATL, vs. DAL, @ CHA",107 - 94
946,18-19,978,19,19,01/05/2021 20:30,Toyota Center,Houston Rockets,Golden State Warriors,HOU,101.2,106.3,113.2,-6.9," vs. MIN, vs. MIL, vs. GSW, vs. NYK",GSW,103.0,109.7,109.6,+0.0," vs. DAL, @ MIN, @ HOU",87 - 113
947,18-19,979,19,19,01/05/2021 21:00,State Farm Arena,Atlanta Hawks,Chicago Bulls,ATL,98.5,114.4,112.1,+2.3," @ DET, @ PHI, @ PHI, vs. CHI",CHI,100.1,110.6,112.1,-1.5," @ MIA, @ NYK, vs. MIL, @ ATL",108 - 97
948,18-19,980,19,19,01/05/2021 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Miami Heat,CLE,98.0,105.5,112.2,-6.7," @ TOR, vs. ORL, vs. WAS, vs. MIA",MIA,97.1,108.8,109.7,-0.9," vs. CHI, vs. SAS, @ CLE, @ CHA",107 - 124
949,18-19,981,19,19,01/05/2021 21:00,Amway Center,Orlando Magic,Memphis Grizzlies,ORL,99.0,105.0,113.5,-8.5," vs. LAL, @ CLE, @ MEM, vs. MEM",MEM,101.0,112.0,110.4,+1.7," @ DEN, vs. POR, vs. ORL, @ ORL",112 - 111
950,18-19,982,19,19,01/05/2021 21:00,Target Center,Minnesota Timberwolves,New Orleans Pelicans,MIN,101.8,108.0,114.9,-6.9," vs. UTA, @ HOU, vs. GSW, vs. NOP",NOP,99.8,114.1,114.3,-0.2," vs. LAC, @ DEN, @ OKC, @ MIN",136 - 140
951,18-19,983,19,19,01/05/2021 21:00,Chesapeake Energy Arena,Oklahoma City Thunder,Indiana Pacers,OKC,101.3,103.6,112.8,-9.2," @ PHI, @ BOS, vs. NOP, vs. IND, vs. PHX",IND,101.5,111.3,111.4,-0.1," vs. POR, vs. BKN, @ OKC",95 - 152
952,18-19,984,19,19,01/05/2021 22:00,American Airlines Center,Dallas Mavericks,Washington Wizards,DAL,97.8,113.8,112.1,+1.7," @SAC, @ GSW, @ DET, vs. WAS, vs. SAC",WAS,104.6,109.0,112.0,-3.0," vs. SAS, vs. LAL, @ CLE, @ DAL",125 - 124
953,18-19,985,19,19,01/05/2021 23:00,Vivint Arena,Utah Jazz,Toronto Raptors,UTA,99.6,116.2,107.3,+8.9," @ MIN, @ SAC, @ PHX, vs. TOR",TOR,99.8,112.2,111.6,+0.6," vs. CLE, vs. BKN, @ DEN, @ UTA, @ LAL",106 - 102
954,18-19,986,19,19,01/05/2021 23:00,STAPLES Center,LA Clippers,Denver Nuggets,LAC,97.9,117.3,110.5,+6.7," @ NOP, @ PHX, vs. DEN",DEN,97.5,116.7,111.8,+4.9," vs. MEM, vs. NOP, vs. TOR, @ LAC",104 - 110
955,18-19,987,19,19,02/05/2021 16:30,Fiserv Forum,Milwaukee Bucks,Brooklyn Nets,MIL,102.4,116.2,109.8,+6.4," @ CHA, @ HOU, @ CHI, vs. BKN",BKN,100.3,117.2,113.1,+4.1," @ TOR, @ IND, vs. POR, @ MIL",117 - 114
956,18-19,988,19,19,02/05/2021 20:30,TD Garden,Boston Celtics,Portland Trail Blazers,BOS,98.6,112.9,111.3,+1.5," vs. OKC, vs. CHA, vs. SAS, vs. POR",POR,98.7,115.6,116.1,-0.5," @ IND, @ MEM, @ BKN, @ BOS",119 - 129
957,18-19,989,19,19,02/05/2021 21:00,Spectrum Center,Charlotte Hornets,Miami Heat,CHA,99.1,110.5,111.7,-1.2," vs. MIL, @ BOS, vs. DET, vs. MIA",MIA,97.1,108.8,109.7,-0.9," vs. CHI, vs. SAS, @ CLE, @ CHA",111 - 121
958,18-19,990,19,19,02/05/2021 21:00,American Airlines Center,Dallas Mavericks,Sacramento Kings,DAL,97.8,113.8,112.1,+1.7," @SAC, @ GSW, @ DET, vs. WAS, vs. SAC",SAC,100.8,113.4,117.8,-4.4," vs. DAL, vs. UTA, @ LAL, @ DAL",99 - 111
959,18-19,991,19,19,02/05/2021 21:00,Toyota Center,Houston Rockets,New York Knicks,HOU,101.2,106.3,113.2,-6.9," vs. MIN, vs. MIL, vs. GSW, vs. NYK",NYK,96.4,110.1,107.8,+2.3," vs. PHX, vs. CHI, @ HOU",97 - 122
960,18-19,992,19,19,02/05/2021 21:00,Chesapeake Energy Arena,Oklahoma City Thunder,Phoenix Suns,OKC,101.3,103.6,112.8,-9.2," @ PHI, @ BOS, vs. NOP, vs. IND, vs. PHX",PHX,98.1,115.1,109.2,+6.0," @ NYK, vs. LAC, vs. UTA, @ OKC",120 - 123
961,18-19,993,19,19,02/05/2021 21:00,AT&T Center,San Antonio Spurs,Philadelphia 76ers,SAS,99.4,110.0,110.2,-0.3," @ WAS, @ MIA, @ BOS, vs. PHI",PHI,100.6,111.5,107.5,+3.9," vs. OKC, vs. ATL, vs. ATL, @ SAS",111 - 113
962,18-19,994,19,19,02/05/2021 23:00,STAPLES Center,Los Angeles Lakers,Toronto Raptors,LAL,99.0,109.7,106.3,+3.4," @ ORL, @ WAS, vs. SAC, vs. TOR",TOR,99.8,112.2,111.6,+0.6," vs. CLE, vs. BKN, @ DEN, @ UTA, @ LAL",114 - 121
963,18-19,995,19,19,03/05/2021 20:00,Little Caesars Arena,Detroit Pistons,Orlando Magic,DET,98.3,108.2,112.3,-4.1," vs. ATL, vs. DAL, @ CHA",ORL,99.0,105.0,113.5,-8.5," vs. LAL, @ CLE, @ MEM, vs. MEM",112 - 119
964,18-19,996,19,19,03/05/2021 20:00,Capital One Arena,Washington Wizards,Indiana Pacers,WAS,104.6,109.0,112.0,-3.0," vs. SAS, vs. LAL, @ CLE, @ DAL",IND,101.5,111.3,111.4,-0.1," vs. POR, vs. BKN, @ OKC",154 - 141
965,18-19,997,19,19,03/05/2021 20:30,Smoothie King Center,New Orleans Pelicans,Golden State Warriors,NOP,99.8,114.1,114.3,-0.2," vs. LAC, @ DEN, @ OKC, @ MIN",GSW,103.0,109.7,109.6,+0.0," vs. DAL, @ MIN, @ HOU",108 - 123
966,18-19,998,19,19,03/05/2021 21:00,State Farm Arena,Atlanta Hawks,Portland Trail Blazers,ATL,98.5,114.4,112.1,+2.3," @ DET, @ PHI, @ PHI, vs. CHI",POR,98.7,115.6,116.1,-0.5," @ IND, @ MEM, @ BKN, @ BOS",123 - 114
967,18-19,999,19,19,03/05/2021 22:00,United Center,Chicago Bulls,Philadelphia 76ers,CHI,100.1,110.6,112.1,-1.5," @ MIA, @ NYK, vs. MIL, @ ATL",PHI,100.6,111.5,107.5,+3.9," vs. OKC, vs. ATL, vs. ATL, @ SAS",94 - 106
968,18-19,1000,19,19,03/05/2021 22:00,FedExForum,Memphis Grizzlies,New York Knicks,MEM,101.0,112.0,110.4,+1.7," @ DEN, vs. POR, vs. ORL, @ ORL",NYK,96.4,110.1,107.8,+2.3," vs. PHX, vs. CHI, @ HOU",104 - 118
969,18-19,1001,19,19,03/05/2021 23:00,Vivint Arena,Utah Jazz,San Antonio Spurs,UTA,99.6,116.2,107.3,+8.9," @ MIN, @ SAC, @ PHX, vs. TOR",SAS,99.4,110.0,110.2,-0.3," @ WAS, @ MIA, @ BOS, vs. PHI",110 - 99
970,18-19,1002,19,19,03/05/2021 23:00,STAPLES Center,Los Angeles Lakers,Denver Nuggets,LAL,99.0,109.7,106.3,+3.4," @ ORL, @ WAS, vs. SAC, vs. TOR",DEN,97.5,116.7,111.8,+4.9," vs. MEM, vs. NOP, vs. TOR, @ LAC",93 - 89
971,18-19,1003,19,19,04/05/2021 20:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Phoenix Suns,CLE,98.0,105.5,112.2,-6.7," @ TOR, vs. ORL, vs. WAS, vs. MIA",PHX,98.1,115.1,109.2,+6.0," @ NYK, vs. LAC, vs. UTA, @ OKC",118 - 134
972,18-19,1004,19,19,04/05/2021 20:00,Little Caesars Arena,Detroit Pistons,Charlotte Hornets,DET,98.3,108.2,112.3,-4.1," vs. ATL, vs. DAL, @ CHA",CHA,99.1,110.5,111.7,-1.2," vs. MIL, @ BOS, vs. DET, vs. MIA",99 - 102
973,18-19,1005,19,19,04/05/2021 20:30,Fiserv Forum,Milwaukee Bucks,Brooklyn Nets,MIL,102.4,116.2,109.8,+6.4," @ CHA, @ HOU, @ CHI, vs. BKN",BKN,100.3,117.2,113.1,+4.1," @ TOR, @ IND, vs. POR, @ MIL",124 - 118
974,18-19,1006,19,19,04/05/2021 21:00,AmericanAirlines Arena,Miami Heat,Dallas Mavericks,MIA,97.1,108.8,109.7,-0.9," vs. CHI, vs. SAS, @ CLE, @ CHA",DAL,97.8,113.8,112.1,+1.7," @SAC, @ GSW, @ DET, vs. WAS, vs. SAC",113 - 127
975,18-19,1007,19,19,04/05/2021 21:00,Smoothie King Center,New Orleans Pelicans,Golden State Warriors,NOP,99.8,114.1,114.3,-0.2," vs. LAC, @ DEN, @ OKC, @ MIN",GSW,103.0,109.7,109.6,+0.0," vs. DAL, @ MIN, @ HOU",108 - 103
976,18-19,1008,19,19,04/05/2021 21:00,Chesapeake Energy Arena,Oklahoma City Thunder,Sacramento Kings,OKC,101.3,103.6,112.8,-9.2," @ PHI, @ BOS, vs. NOP, vs. IND, vs. PHX",SAC,100.8,113.4,117.8,-4.4," vs. DAL, vs. UTA, @ LAL, @ DAL",99 - 103
977,18-19,1009,19,19,04/05/2021 23:00,STAPLES Center,LA Clippers,Toronto Raptors,LAC,97.9,117.3,110.5,+6.7," @ NOP, @ PHX, vs. DEN",TOR,99.8,112.2,111.6,+0.6," vs. CLE, vs. BKN, @ DEN, @ UTA, @ LAL",105 - 100
978,18-19,1010,20,20,05/05/2021 20:00,Amway Center,Orlando Magic,Boston Celtics,ORL,98.9,104.8,113.1,-8.3," @ DET, vs. BOS, @ CHA, vs. MIN",BOS,98.9,113.1,111.8,+1.3," @ ORL, @ CHI, vs. MIA",96 - 132
979,18-19,1011,20,20,05/05/2021 20:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Portland Trail Blazers,CLE,98.0,105.3,112.6,-7.4," vs. PHX, vs. POR, @ DAL, vs. DAL",POR,99.0,116.3,115.6,+0.7," @ ATL, @ CLE, vs. LAL, vs. SAS",105 - 141
980,18-19,183,20,20,05/05/2021 21:00,Target Center,Minnesota Timberwolves,Memphis Grizzlies,MIN,101.9,108.4,114.6,-6.2,-,MEM,101.1,111.3,110.2,+1.1," vs. NYK, @ MIN, @ DET, @ TOR",135 - 139
981,18-19,235,20,20,05/05/2021 21:00,Fiserv Forum,Milwaukee Bucks,Washington Wizards,MIL,102.5,116.1,109.8,+6.3," vs. BKN, vs. WAS, vs. HOU",WAS,104.4,109.9,112.1,-2.3," vs. IND, @ MIL, @ TOR, @ IND",135 - 134
982,18-19,1014,20,20,05/05/2021 21:00,State Farm Arena,Atlanta Hawks,Phoenix Suns,ATL,98.4,113.4,112.4,+1.1," vs. POR, vs. PHX, @ IND",PHX,97.9,115.7,109.4,+6.3," @ CLE, @ ATL, vs. NYK, @ LAL",135 - 103
983,18-19,1015,20,20,05/05/2021 21:00,Bankers Life Fieldhouse,Indiana Pacers,Sacramento Kings,IND,101.7,111.6,111.4,+0.1," @ WAS, vs. SAC, vs. ATL, vs. WAS",SAC,100.6,113.3,117.9,-4.6," @ OKC, @ IND, vs. SAS, vs. OKC",93 - 104
984,18-19,1016,20,20,05/05/2021 21:00,Toyota Center,Houston Rockets,Philadelphia 76ers,HOU,101.5,106.2,113.3,-7.2," vs. PHI, @ MIL, @ UTA",PHI,100.4,112.1,106.9,+5.2," @ CHI, @ HOU, vs. NOP, vs. DET",115 - 135
985,18-19,1017,20,20,05/05/2021 22:00,Ball Arena,Denver Nuggets,New York Knicks,DEN,97.7,116.7,111.4,+5.3," @ LAL, vs. NYK, @ UTA, vs. BKN",NYK,96.4,110.6,107.8,+2.8," @ MEM, @ DEN, @ PHX, @ LAC",113 - 97
986,18-19,1018,20,20,05/05/2021 22:00,Vivint Arena,Utah Jazz,San Antonio Spurs,UTA,99.5,116.4,107.5,+8.9," vs. SAS, vs. SAS, vs. DEN, vs. HOU",SAS,99.3,110.7,111.0,-0.3," @ UTA, @ UTA, @ SAC, @ POR",126 - 94
987,18-19,434,20,20,06/05/2021 20:00,Spectrum Center,Charlotte Hornets,Chicago Bulls,CHA,99.1,110.5,111.8,-1.3," @ DET, vs. CHI, vs. ORL, vs. NOP",CHI,99.8,110.2,112.1,-1.9," vs. PHI, @ CHA, vs. BOS, @ DET",99 - 120
988,18-19,1020,20,20,06/05/2021 20:30,Amalie Arena,Toronto Raptors,Washington Wizards,TOR,99.6,112.2,111.7,+0.5," @ LAC, vs. WAS, vs. MEM",WAS,104.4,109.9,112.1,-2.3," vs. IND, @ MIL, @ TOR, @ IND",129 - 131
989,18-19,1021,20,20,06/05/2021 20:30,American Airlines Center,Dallas Mavericks,Brooklyn Nets,DAL,97.9,114.1,112.1,+1.9," @ MIA, vs. BKN, vs. CLE, @ CLE",BKN,100.4,117.1,113.2,+4.0," @ MIL, @ DAL, @ DEN",113 - 109
990,18-19,1022,20,20,06/05/2021 21:00,Little Caesars Arena,Detroit Pistons,Memphis Grizzlies,DET,98.3,108.0,112.0,-4.1," vs. ORL, vs. CHA, vs. MEM, @ PHI, vs. CHI",MEM,101.1,111.3,110.2,+1.1," vs. NYK, @ MIN, @ DET, @ TOR",111 - 97
991,18-19,1023,20,20,06/05/2021 21:00,Bankers Life Fieldhouse,Indiana Pacers,Atlanta Hawks,IND,101.7,111.6,111.4,+0.1," @ WAS, vs. SAC, vs. ATL, vs. WAS",ATL,98.4,113.4,112.4,+1.1," vs. POR, vs. PHX, @ IND",133 - 126
992,18-19,1024,20,20,06/05/2021 23:00,Chase Center,Golden State Warriors,Oklahoma City Thunder,GSW,103.0,109.5,109.8,-0.2," @ NOP, @ NOP, vs. OKC, vs. OKC",OKC,101.7,103.1,113.1,-9.9," vs. SAC, @ GSW, @ GSW, @ SAC",118 - 97
993,18-19,1025,20,20,06/05/2021 23:00,STAPLES Center,LA Clippers,Los Angeles Lakers,LAC,97.7,117.0,111.0,+6.0," vs. TOR, vs. LAL, vs. NYK",LAL,99.0,109.8,106.7,+3.1," vs. DEN, @ LAC, @ POR, vs. PHX",118 - 94
994,18-19,1026,20,20,07/05/2021 20:00,Wells Fargo Center,Philadelphia 76ers,New Orleans Pelicans,PHI,100.4,112.1,106.9,+5.2," @ CHI, @ HOU, vs. NOP, vs. DET",NOP,100.3,113.8,113.5,+0.3," vs. GSW, vs. GSW, @ PHI, @ CHA",109 - 107
995,18-19,160,20,20,07/05/2021 20:30,United Center,Chicago Bulls,Boston Celtics,CHI,99.8,110.2,112.1,-1.9," vs. PHI, @ CHA, vs. BOS, @ DET",BOS,98.9,113.1,111.8,+1.3," @ ORL, @ CHI, vs. MIA",121 - 99
996,18-19,1028,20,20,07/05/2021 21:00,Spectrum Center,Charlotte Hornets,Orlando Magic,CHA,99.1,110.5,111.8,-1.3," @ DET, vs. CHI, vs. ORL, vs. NOP",ORL,98.9,104.8,113.1,-8.3," @ DET, vs. BOS, @ CHA, vs. MIN",122 - 112
997,18-19,1029,20,20,07/05/2021 21:00,AmericanAirlines Arena,Miami Heat,Minnesota Timberwolves,MIA,97.0,109.5,110.0,-0.4,-,MIN,101.9,108.4,114.6,-6.2,-,121 - 112
998,18-19,1030,20,20,07/05/2021 21:00,Fiserv Forum,Milwaukee Bucks,Houston Rockets,MIL,102.5,116.1,109.8,+6.3," vs. BKN, vs. WAS, vs. HOU",HOU,101.5,106.2,113.3,-7.2," vs. PHI, @ MIL, @ UTA",141 - 133
999,18-19,1031,20,20,07/05/2021 21:30,American Airlines Center,Dallas Mavericks,Cleveland Cavaliers,DAL,97.9,114.1,112.1,+1.9," @ MIA, vs. BKN, vs. CLE, @ CLE",CLE,98.0,105.3,112.6,-7.4," vs. PHX, vs. POR, @ DAL, vs. DAL",110 - 90
1000,18-19,1032,20,20,07/05/2021 22:00,Vivint Arena,Utah Jazz,Denver Nuggets,UTA,99.5,116.4,107.5,+8.9," vs. SAS, vs. SAS, vs. DEN, vs. HOU",DEN,97.7,116.7,111.4,+5.3," @ LAL, vs. NYK, @ UTA, vs. BKN",127 - 120
1001,18-19,1033,20,20,07/05/2021 23:00,Phoenix Suns Arena,Phoenix Suns,New York Knicks,PHX,97.9,115.7,109.4,+6.3," @ CLE, @ ATL, vs. NYK, @ LAL",NYK,96.4,110.6,107.8,+2.8," @ MEM, @ DEN, @ PHX, @ LAC",128 - 105
1002,18-19,1034,20,20,07/05/2021 23:00,Moda Center,Portland Trail Blazers,Los Angeles Lakers,POR,99.0,116.3,115.6,+0.7," @ ATL, @ CLE, vs. LAL, vs. SAS",LAL,99.0,109.8,106.7,+3.1," vs. DEN, @ LAC, @ POR, vs. PHX",106 - 101
1003,18-19,1035,20,20,07/05/2021 23:00,Golden 1 Center,Sacramento Kings,San Antonio Spurs,SAC,100.6,113.3,117.9,-4.6," @ OKC, @ IND, vs. SAS, vs. OKC",SAS,99.3,110.7,111.0,-0.3," @ UTA, @ UTA, @ SAC, @ POR",104 - 113
